true_label,predicted_label,probability,file_path
0,1,0.2925,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001677.wav
0,1,0.3419,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001323.wav
0,1,0.3796,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001118.wav
0,1,0.3181,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09513.wav
0,1,0.3075,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000141.wav
0,1,0.2894,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01875.wav
0,1,0.3321,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001520.wav
0,1,0.2972,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001948.wav
0,1,0.2935,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000874.wav
0,1,0.3563,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001087.wav
0,1,0.2817,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001047.wav
0,1,0.3221,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001574.wav
0,1,0.3532,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001516.wav
0,1,0.3573,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001997.wav
0,1,0.2742,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000637.wav
0,1,0.2781,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08271.wav
0,1,0.2864,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01021.wav
0,1,0.2839,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001690.wav
0,1,0.3121,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001108.wav
0,1,0.2892,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001125.wav
0,1,0.3049,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001225.wav
0,1,0.3879,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001700.wav
0,1,0.3335,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02103.wav
0,1,0.3477,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001889.wav
0,1,0.2894,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001219.wav
0,1,0.2808,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001487.wav
0,1,0.2792,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000407.wav
0,1,0.4049,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001821.wav
0,1,0.2900,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000923.wav
0,1,0.3118,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001649.wav
0,1,0.3261,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001257.wav
0,1,0.3668,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001249.wav
0,1,0.2833,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000029.wav
0,1,0.3026,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001184.wav
0,1,0.3834,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001841.wav
0,1,0.3745,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001817.wav
0,1,0.4037,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05071.wav
0,1,0.3242,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05461.wav
0,1,0.3373,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000864.wav
0,1,0.3712,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001245.wav
0,1,0.3176,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000858.wav
0,1,0.2788,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001457.wav
0,1,0.2862,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001005.wav
0,1,0.3276,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000881.wav
0,1,0.3178,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001964.wav
0,1,0.3659,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001656.wav
0,1,0.2868,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01439.wav
0,1,0.2755,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01892.wav
0,1,0.2855,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04352.wav
0,1,0.3582,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03502.wav
0,1,0.3539,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000901.wav
0,1,0.3004,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09642.wav
0,1,0.3148,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03891.wav
0,1,0.2777,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01138.wav
0,1,0.3863,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01122.wav
0,1,0.3386,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000267.wav
0,1,0.2763,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_07887.wav
0,1,0.3201,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001189.wav
0,1,0.3697,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000917.wav
0,1,0.3524,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09045.wav
0,1,0.3069,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001006.wav
0,1,0.2985,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001482.wav
0,1,0.2894,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02210.wav
0,1,0.3617,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000921.wav
0,1,0.3607,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001589.wav
0,1,0.2741,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001366.wav
0,1,0.3703,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001406.wav
0,1,0.3558,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001202.wav
0,1,0.3453,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001676.wav
0,1,0.4032,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000992.wav
0,1,0.3506,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001652.wav
0,1,0.3549,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001051.wav
0,1,0.3238,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001536.wav
0,1,0.3685,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001651.wav
0,1,0.3016,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001449.wav
0,1,0.2900,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001468.wav
0,1,0.3348,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08593.wav
0,1,0.3517,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00610.wav
0,1,0.3135,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000308.wav
0,1,0.3744,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001585.wav
0,1,0.3489,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001738.wav
0,1,0.2758,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01495.wav
0,1,0.4070,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001742.wav
0,1,0.3386,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001039.wav
0,1,0.3340,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000907.wav
0,1,0.2953,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001367.wav
0,1,0.2833,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000029.wav
0,1,0.4400,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001070.wav
0,1,0.2910,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001773.wav
0,1,0.3587,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001874.wav
0,1,0.2773,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000822.wav
0,1,0.2938,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04895.wav
0,1,0.2806,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000727.wav
0,1,0.2737,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000646.wav
0,1,0.2734,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02533.wav
0,1,0.3239,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00642.wav
0,1,0.3808,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001578.wav
0,1,0.3126,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001308.wav
0,1,0.3047,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001463.wav
0,1,0.3042,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001227.wav
0,1,0.3362,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001413.wav
0,1,0.4024,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001608.wav
0,1,0.3086,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001659.wav
0,1,0.4007,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001782.wav
0,1,0.3444,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001822.wav
0,1,0.3010,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001533.wav
0,1,0.3948,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001069.wav
0,1,0.3710,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000966.wav
0,1,0.3544,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001737.wav
0,1,0.3006,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001960.wav
0,1,0.3213,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001582.wav
0,1,0.4161,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001459.wav
0,1,0.2812,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001215.wav
0,1,0.3711,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001477.wav
0,1,0.3258,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001086.wav
0,1,0.2807,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001325.wav
0,1,0.2952,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001794.wav
0,1,0.3448,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001154.wav
0,1,0.3506,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001630.wav
0,1,0.3179,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001839.wav
0,1,0.2964,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001263.wav
0,1,0.2785,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001025.wav
0,1,0.3389,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001253.wav
0,1,0.2872,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05846.wav
0,1,0.3044,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000426.wav
0,1,0.3378,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04387.wav
0,1,0.3028,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02331.wav
0,1,0.2966,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08095.wav
0,1,0.2861,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000947.wav
0,1,0.2787,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001596.wav
0,1,0.2813,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001866.wav
0,1,0.3045,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001906.wav
0,1,0.2813,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000952.wav
0,1,0.3231,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001907.wav
0,1,0.3644,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001300.wav
0,1,0.2970,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000896.wav
0,1,0.3575,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01270.wav
0,1,0.3891,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001466.wav
0,1,0.3031,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001288.wav
0,1,0.2726,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02378.wav
