epoch,loss,accuracy,precision,recall,f1,auc
1,0.9784428318341573,0.11005917159763313,0.06351183063511831,1.0,0.11943793911007025,0.9851884778540578
2,0.9313573704264259,0.8757396449704142,0.3269230769230769,1.0,0.4927536231884058,0.9967430017067
3,0.9573195513556986,0.9940828402366864,0.9726027397260274,0.9281045751633987,0.9498327759197325,0.9988942120368999
4,1.002641870481212,0.9976331360946745,0.9932885906040269,0.9673202614379085,0.9801324503311258,0.9991768327818112
5,1.0342016678444947,0.9932938856015779,0.9096385542168675,0.9869281045751634,0.9467084639498433,0.9998957321523627
6,1.135327778805315,0.9901380670611439,1.0,0.8366013071895425,0.9110320284697508,0.9998628054636352
7,1.299345975754245,0.9913214990138067,0.9119496855345912,0.9477124183006536,0.9294871794871795,0.998644517980716
8,1.3317621738746248,0.9960552268244576,0.9735099337748344,0.9607843137254902,0.9671052631578947,0.9994402462916318
9,1.4662714072153078,0.9956607495069033,0.9551282051282052,0.9738562091503268,0.9644012944983819,0.9993798806956312
10,1.4922222242738208,0.9988165680473373,1.0,0.9803921568627451,0.9900990099009901,0.9999835366556361
11,1.6269581469137278,0.9909270216962525,0.8735632183908046,0.9934640522875817,0.9296636085626911,0.9998435982285442
12,1.6578761073259207,0.998422090729783,0.9806451612903225,0.9934640522875817,0.987012987012987,0.9999698172019997
13,1.690196979702927,0.998422090729783,1.0,0.9738562091503268,0.9867549668874173,0.9999698172019997
14,1.7490062112769773,0.9980276134122288,0.9805194805194806,0.9869281045751634,0.9837133550488599,0.9999753049834544
15,1.8197400175835476,0.9976331360946745,0.9681528662420382,0.9934640522875817,0.9806451612903225,0.9999670733112724
16,1.9589415157245378,0.998422090729783,0.9869281045751634,0.9869281045751634,0.9869281045751634,0.9999396344039996
17,1.9410773064779199,0.998422090729783,0.9806451612903225,0.9934640522875817,0.987012987012987,0.9999807927649089
18,2.0853152754051343,0.9956607495069033,0.9930555555555556,0.934640522875817,0.9629629629629629,0.999925914950363
19,1.9728794021343967,0.9988165680473373,0.987012987012987,0.9934640522875817,0.990228013029316,0.9999807927649089
20,1.9451315897815633,0.998422090729783,0.9869281045751634,0.9869281045751634,0.9869281045751634,0.9999588416390905
21,2.043006951947814,0.998422090729783,0.9869281045751634,0.9869281045751634,0.9869281045751634,0.999906707715272
22,1.9901701772212983,0.998422090729783,0.9806451612903225,0.9934640522875817,0.987012987012987,0.9999067077152719
23,2.0756610194031073,0.9988165680473373,0.987012987012987,0.9934640522875817,0.990228013029316,0.999972561092727
24,2.1504995044909028,0.9976331360946745,0.9622641509433962,1.0,0.9807692307692307,0.9999862805463634
25,2.1845446125320764,0.998422090729783,0.9806451612903225,0.9934640522875817,0.987012987012987,0.999980792764909
