epoch,loss,accuracy,precision,recall,f1,auc
1,0.2744424623476031,0.9850746268656716,0.9230769230769231,0.9795918367346939,0.9504950495049505,0.9994291422862852
2,0.03216684667905423,0.9970149253731343,1.0,0.9795918367346939,0.9896907216494846,0.9994648208933924
3,0.00812100523905993,0.9970149253731343,1.0,0.9795918367346939,0.9896907216494846,0.9998929641786785
4,0.0040544751054835786,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9979841586984444
5,0.011513406186825776,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9993577850720708
6,0.002052276049435892,0.9970149253731343,0.98,1.0,0.98989898989899,1.0
7,0.0009000426046444878,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9999464820893392
8,0.0004962914000562874,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9999286427857855
9,0.0001991931882304814,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9999108034822322
10,0.0005300462386215426,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9998751248751249
11,0.0004935059541612268,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.999696731839589
12,0.00027973228939397865,0.9970149253731343,1.0,0.9795918367346939,0.9896907216494846,0.9995718567147138
13,8.732337162818668e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.999607535321821
14,2.9106292236042577e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995718567147138
15,8.505636281820351e-05,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9996253746253746
16,2.9653863587231154e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.999696731839589
17,5.9843806282777925e-05,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9995896960182675
18,5.3760986885044687e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995361781076066
19,2.586389067656257e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995540174111603
20,2.2940896240665355e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995361781076065
21,1.808745836987386e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.999518338804053
22,1.8408095968765565e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995361781076068
23,3.9453323800668797e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.999518338804053
24,2.3295616836094267e-05,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9994648208933923
25,1.9469796884448927e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9994469815898387
26,1.3062991776188064e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9994291422862852
27,1.0420866132017783e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9994291422862851
28,1.7156407614883442e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993756243756244
29,9.349874217777738e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993756243756243
30,2.3311983770173344e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9994113029827315
31,7.761152675162495e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993934636791779
32,7.820942829623083e-06,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9993934636791779
33,8.283481480945662e-06,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9993577850720707
34,6.927958885303304e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993221064649637
35,1.222632594621853e-05,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993577850720708
36,5.722526327303967e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9995361781076068
37,4.158213898462443e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993042671614101
38,7.850753220376798e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993221064649637
39,4.807298943523689e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993399457685171
40,6.089678549257322e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993399457685173
41,7.448819058233103e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.99930426716141
42,7.475610943103945e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.99930426716141
43,5.68425312208363e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993399457685173
44,1.1033938786816122e-05,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9993042671614101
45,3.7937279682812124e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993221064649636
46,5.383144916756329e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993399457685173
47,3.6830069990082423e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993042671614101
48,6.583162248856117e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.999518338804053
49,4.669116327516924e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.9993221064649636
50,3.8404573256825425e-06,0.9985074626865672,1.0,0.9897959183673469,0.9948717948717949,0.99930426716141
