true_label,predicted_label,probability,file_path
0,1,0.8374,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03863.wav
0,1,0.8077,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04375.wav
0,1,0.8394,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001070.wav
0,1,0.7854,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00952.wav
0,1,0.8947,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06868.wav
0,1,0.8867,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00796.wav
0,1,0.8199,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03476.wav
0,1,0.9293,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00686.wav
0,1,0.8272,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001899.wav
0,1,0.8585,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000657.wav
0,1,0.9169,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001057.wav
0,1,0.8714,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03393.wav
0,1,0.8774,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001307.wav
0,1,0.8544,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05522.wav
0,1,0.8162,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000331.wav
0,1,0.7921,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01425.wav
0,1,0.9018,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/000946.wav
0,1,0.8206,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001459.wav
0,1,0.8765,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01543.wav
0,1,0.8669,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01216.wav
0,1,0.9258,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_07528.wav
0,1,0.7876,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08000.wav
