epoch,loss,accuracy,precision,recall,f1,auc
1,0.733052696295393,0.8477611940298507,0.3,0.030612244897959183,0.05555555555555555,0.9258420151277295
2,0.4815353737877948,0.9462686567164179,0.81,0.826530612244898,0.8181818181818182,0.9827672327672329
3,0.28447465480177153,0.9611940298507463,0.8272727272727273,0.9285714285714286,0.875,0.9917225631511346
4,0.2007280377236972,0.9626865671641791,0.9294117647058824,0.8061224489795918,0.8633879781420765,0.9931140288283146
5,0.15506020601695547,0.9671641791044776,0.8877551020408163,0.8877551020408163,0.8877551020408163,0.9830705009276438
6,0.13120930137268574,0.9626865671641791,0.8016528925619835,0.9897959183673469,0.8858447488584474,0.9962002283430854
7,0.11302488060752428,0.9776119402985075,0.9108910891089109,0.9387755102040817,0.9246231155778895,0.9964499785928358
8,0.11283892111742269,0.9746268656716418,0.8857142857142857,0.9489795918367347,0.916256157635468,0.9966283716283716
9,0.10977308320158108,0.9686567164179104,0.8598130841121495,0.9387755102040817,0.8975609756097561,0.9954152989867276
10,0.09649672558439286,0.9805970149253731,0.9047619047619048,0.9693877551020408,0.9359605911330049,0.9981982303410875
11,0.1009394710482214,0.9805970149253731,0.9047619047619048,0.9693877551020408,0.9359605911330049,0.9983409447695163
12,0.08426770675702294,0.982089552238806,0.967391304347826,0.9081632653061225,0.9368421052631579,0.9981803910375339
13,0.08614630030820743,0.982089552238806,0.8981481481481481,0.9897959183673469,0.941747572815534,0.9985728557157129
14,0.07787761007857263,0.982089552238806,0.9777777777777777,0.8979591836734694,0.9361702127659575,0.998305266162409
15,0.0767236991003821,0.9776119402985075,0.8672566371681416,1.0,0.9289099526066351,0.9991615527329812
16,0.0727198510954927,0.982089552238806,0.9479166666666666,0.9285714285714286,0.9381443298969072,0.9978057656629085
17,0.07301510375660451,0.9835820895522388,0.9142857142857143,0.9795918367346939,0.9458128078817734,0.992703724846582
18,0.06803725797764427,0.982089552238806,0.9777777777777777,0.8979591836734694,0.9361702127659575,0.9988226059654631
19,0.07215025402506678,0.9880597014925373,0.9326923076923077,0.9897959183673469,0.9603960396039604,0.9991437134294276
20,0.06710782623583716,0.9835820895522388,0.9065420560747663,0.9897959183673469,0.9463414634146341,0.9994291422862851
21,0.0771808571982802,0.9895522388059701,0.9789473684210527,0.9489795918367347,0.9637305699481865,0.9994113029827316
22,0.07741406782109202,0.9835820895522388,0.9065420560747663,0.9897959183673469,0.9463414634146341,0.9991972313400884
23,0.05914196136078184,0.9940298507462687,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.999696731839589
24,0.06132015818075161,0.9880597014925373,0.9411764705882353,0.9795918367346939,0.96,0.9985550164121593
25,0.05602291192426376,0.9955223880597015,0.9797979797979798,0.9897959183673469,0.9847715736040609,0.999696731839589
26,0.051317462168464605,0.991044776119403,0.96,0.9795918367346939,0.9696969696969697,0.999518338804053
27,0.05829842609125158,0.9805970149253731,0.8899082568807339,0.9897959183673469,0.9371980676328503,0.9997680890538033
28,0.05657617635143971,0.9850746268656716,1.0,0.8979591836734694,0.946236559139785,0.999518338804053
29,0.05210830503432401,0.9895522388059701,0.9789473684210527,0.9489795918367347,0.9637305699481865,0.9994469815898387
30,0.05965248023858294,0.9895522388059701,0.941747572815534,0.9897959183673469,0.9651741293532339,0.9990366776081062
31,0.05891499660277685,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9997502497502496
32,0.0601112008195795,0.9940298507462687,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.999696731839589
33,0.06624077557572129,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9997324104466961
34,0.05545205894932293,0.9955223880597015,0.9797979797979798,0.9897959183673469,0.9847715736040609,0.9997502497502496
35,0.06915002381174418,0.9880597014925373,0.9891304347826086,0.9285714285714286,0.9578947368421052,0.999696731839589
36,0.06319634013529866,0.9925373134328358,0.9696969696969697,0.9795918367346939,0.9746192893401016,0.9990366776081062
37,0.05752536443694366,0.9940298507462687,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9992507492507492
38,0.04985520632471889,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9997324104466961
39,0.0549170870306286,0.9925373134328358,0.9894736842105263,0.9591836734693877,0.9740932642487047,0.9996253746253746
40,0.06648218629536508,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9997324104466961
41,0.05260017109350754,0.9925373134328358,0.9894736842105263,0.9591836734693877,0.9740932642487047,0.999785928357357
42,0.05946815294331057,0.991044776119403,0.9693877551020408,0.9693877551020408,0.9693877551020408,0.9994648208933924
43,0.05390990774548792,0.9925373134328358,1.0,0.9489795918367347,0.9738219895287958,0.9995896960182674
44,0.05873423312158418,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9997502497502497
45,0.05709174472873134,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9998394462680178
46,0.06228057762469958,0.9955223880597015,0.9896907216494846,0.9795918367346939,0.9846153846153847,0.9993934636791779
47,0.053968107269067214,0.9940298507462687,0.9895833333333334,0.9693877551020408,0.979381443298969,0.9998037676609105
48,0.04698648179753877,0.9940298507462687,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9992864278578564
49,0.0536059112318809,0.9970149253731343,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9997324104466961
50,0.05160119954297053,0.9955223880597015,0.9797979797979798,0.9897959183673469,0.9847715736040609,0.9998037676609105
