epoch,loss,accuracy,precision,recall,f1,auc
1,0.5913278114866223,0.9743119266055046,0.8074074074074075,0.7124183006535948,0.7569444444444444,0.9920714786692283
2,0.6011597804010731,0.9288073394495413,0.4232209737827715,0.738562091503268,0.5380952380952381,0.9547108630907002
3,0.5673427447577976,0.9445871559633028,0.5043478260869565,0.7581699346405228,0.6057441253263708,0.9646215147541649
4,0.5682518517269808,0.9405504587155963,0.4820717131474104,0.7908496732026143,0.599009900990099,0.9676709460352311
5,0.55876737742713,0.978348623853211,0.7974683544303798,0.8235294117647058,0.8102893890675241,0.9795281513331097
6,0.5411198862263413,0.9889908256880734,0.9424460431654677,0.8562091503267973,0.8972602739726028,0.9966354608198904
7,0.540043914004376,0.9878899082568807,0.8846153846153846,0.9019607843137255,0.8932038834951457,0.9957333373992416
8,0.534113765575669,0.9889908256880734,0.9183673469387755,0.8823529411764706,0.9,0.995898514926966
9,0.5338158897227712,0.9941284403669725,0.9790209790209791,0.9150326797385621,0.9459459459459459,0.9994714319112818
10,0.5374142390986284,0.9930275229357798,0.9527027027027027,0.9215686274509803,0.9368770764119602,0.9984092133483772
11,0.5221201168311821,0.9933944954128441,0.9192546583850931,0.9673202614379085,0.9426751592356688,0.9991766535541121
12,0.5401237657801672,0.9937614678899083,0.9927536231884058,0.8954248366013072,0.9415807560137457,0.9991563240122384
13,0.5326697020619003,0.9948623853211009,0.9793103448275862,0.9281045751633987,0.9530201342281879,0.9994892202604214
14,0.5281190954540905,0.9952293577981651,0.9861111111111112,0.9281045751633987,0.9562289562289562,0.9993621606237103
15,0.5341081387466855,0.9944954128440368,0.9662162162162162,0.934640522875817,0.9501661129568106,0.9993875725510525
16,0.5381365422816837,0.9948623853211009,0.9929078014184397,0.9150326797385621,0.9523809523809523,0.99954258530784
17,0.5249593863564153,0.9944954128440368,0.9423076923076923,0.9607843137254902,0.9514563106796117,0.9995730796206507
18,0.49022778272628786,0.9952293577981651,0.9545454545454546,0.9607843137254902,0.9576547231270358,0.9995857855843218
19,0.5096165383500713,0.9944954128440368,0.9423076923076923,0.9607843137254902,0.9514563106796117,0.9995832443915876
20,0.5044292581302149,0.9955963302752293,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9995908679697902
