true_label,predicted_label,probability,file_path
0,1,0.7433,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001366.wav
0,1,0.6736,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04953.wav
0,1,0.6365,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06087.wav
0,1,0.7136,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03964.wav
0,1,0.6843,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09107.wav
0,1,0.6148,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03911.wav
0,1,0.7879,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08786.wav
0,1,0.7153,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02147.wav
0,1,0.7221,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09506.wav
0,1,0.6557,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03280.wav
