true_label,predicted_label,probability,file_path
0,1,0.7392,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02035.wav
0,1,0.6803,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00842.wav
0,1,0.5742,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04559.wav
0,1,0.6817,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08000.wav
0,1,0.6667,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05144.wav
0,1,0.6544,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08931.wav
0,1,0.5454,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06127.wav
0,1,0.5802,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02113.wav
0,1,0.6127,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00610.wav
0,1,0.6530,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03139.wav
0,1,0.5889,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001307.wav
0,1,0.6877,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05693.wav
0,1,0.6779,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001459.wav
0,1,0.5654,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00225.wav
0,1,0.6221,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02956.wav
0,1,0.7024,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02608.wav
0,1,0.6156,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00308.wav
0,1,0.6843,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02400.wav
0,1,0.6172,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_09107.wav
0,1,0.5709,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08503.wav
0,1,0.5742,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05732.wav
0,1,0.6693,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02167.wav
0,1,0.6576,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06185.wav
0,1,0.5347,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02683.wav
0,1,0.6541,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_07207.wav
0,1,0.4966,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05765.wav
0,1,0.5429,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08819.wav
0,1,0.6183,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04387.wav
0,1,0.6908,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02828.wav
0,1,0.4989,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_03264.wav
0,1,0.5837,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_08453.wav
0,1,0.6275,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04060.wav
