true_label,predicted_label,probability,file_path
1,0,0.2556,experiments/hey_mycroft/dataset/positives/synth_output/105-4df2-8cfe-d9f51497f1c0.wav
1,0,0.5058,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000065.wav
1,0,0.3105,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000336.wav
1,0,0.4692,experiments/hey_mycroft/dataset/positives/synth_output/070-4db2-b3e6-515e28e4036b.wav
1,0,0.1244,experiments/hey_mycroft/dataset/positives/vc_output/be2-4409-a8c9-6b5a014ac464.wav
1,0,0.4356,experiments/hey_mycroft/dataset/positives/synth_output/145-4ee7-b288-d71312234ea0.wav
1,0,0.1756,experiments/hey_mycroft/dataset/positives/synth_output/2c6-4a7c-920a-3fa42f39736a.wav
1,0,0.4537,experiments/hey_mycroft/dataset/positives/vc_output/92b-4779-91e1-3d1ede042228.wav
1,0,0.4044,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000035.wav
1,0,0.2839,experiments/hey_mycroft/dataset/positives/synth_output/0e8-4514-9ee6-c92863577401.wav
1,0,0.0773,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000040.wav
1,0,0.4533,experiments/hey_mycroft/dataset/positives/vc_output/b9f-4899-9967-d7ec6ca2efe8.wav
1,0,0.3846,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000049.wav
1,0,0.5101,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000170.wav
1,0,0.4415,experiments/hey_mycroft/dataset/positives/synth_output/0b5-43a7-9ce0-8dbf64180342.wav
1,0,0.3707,experiments/hey_mycroft/dataset/positives/vc_output/09e-49d7-b6d9-c57a19ad9414.wav
1,0,0.4188,experiments/hey_mycroft/dataset/positives/synth_output/0b5-4f82-bd79-8fcae06c91fe.wav
1,0,0.2911,experiments/hey_mycroft/dataset/positives/vc_output/faf-477b-a10d-6e42427ba78e.wav
1,0,0.3050,experiments/hey_mycroft/dataset/positives/synth_output/211-4dce-b4ef-2b8157c1b1df.wav
1,0,0.5049,experiments/hey_mycroft/dataset/positives/synth_output/1ce-4d76-85c2-be658f0933a0.wav
1,0,0.5088,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000349.wav
1,0,0.4699,experiments/hey_mycroft/dataset/positives/synth_output/17e-4edd-a777-b9f3b1df8c80.wav
1,0,0.1227,experiments/hey_mycroft/dataset/positives/synth_output/1ae-4349-8509-d7cb5df8b45e.wav
1,0,0.4717,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000342.wav
1,0,0.4871,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000023.wav
1,0,0.3915,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000365.wav
1,0,0.3388,experiments/hey_mycroft/dataset/positives/synth_output/203-4c01-8017-10fb58c1cfb6.wav
1,0,0.4958,experiments/hey_mycroft/dataset/positives/synth_output/1c5-456f-9fbb-2526526a4f3a.wav
1,0,0.4995,experiments/hey_mycroft/dataset/positives/synth_output/395-4f96-927f-f161bdf4b902.wav
1,0,0.3587,experiments/hey_mycroft/dataset/positives/vc_output/f22-48aa-9c44-cd19aacb7fe9.wav
1,0,0.5089,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000094.wav
1,0,0.5315,experiments/hey_mycroft/dataset/positives/synth_output/290-453a-9b1e-ab8f81e8e4f9.wav
1,0,0.3941,experiments/hey_mycroft/dataset/positives/vc_output/1ad-4b82-a360-8c7a212795e0.wav
1,0,0.3319,experiments/hey_mycroft/dataset/positives/synth_output/105-4902-bfed-39015e704eed.wav
1,0,0.4824,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000031.wav
1,0,0.2748,experiments/hey_mycroft/dataset/positives/vc_output/d70-47f7-ab8d-a2e2263a3919.wav
1,0,0.4019,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000414.wav
1,0,0.3452,experiments/hey_mycroft/dataset/positives/vc_output/f49-4148-93b2-7d24df5c95b4.wav
