true_label,predicted_label,probability,file_path
0,1,0.5132,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_00423.wav
0,1,0.7250,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001070.wav
0,1,0.7088,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_01645.wav
0,1,0.8790,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05071.wav
0,1,0.6960,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05051.wav
0,1,0.6951,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_04743.wav
0,1,0.5308,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_05169.wav
0,1,0.5183,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06982.wav
0,1,0.8122,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001245.wav
0,1,0.5613,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_02035.wav
0,1,0.9170,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/negatives/processed/001118.wav
0,1,0.5351,experiments/hey_mycroft/dataset/negatives/not_wake_word_subset/not_wake_word_06879.wav
