true_label,predicted_label,probability,file_path
1,0,0.2165,experiments/hey_mycroft/dataset/positives/vc_output/1ad-4b82-a360-8c7a212795e0.wav
1,0,0.6389,experiments/hey_mycroft/dataset/positives/synth_output/249-4688-a475-8d9e4683d8d1.wav
1,0,0.4895,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000040.wav
1,0,0.1184,experiments/hey_mycroft/dataset/positives/synth_output/105-4df2-8cfe-d9f51497f1c0.wav
1,0,0.4833,experiments/hey_mycroft/dataset/positives/synth_output/17e-4edd-a777-b9f3b1df8c80.wav
1,0,0.7301,experiments/hey_mycroft/dataset/positives/synth_output/0e8-4514-9ee6-c92863577401.wav
1,0,0.7142,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000336.wav
1,0,0.5956,experiments/hey_mycroft/dataset/positives/vc_output/be2-4409-a8c9-6b5a014ac464.wav
1,0,0.6817,experiments/hey_mycroft/dataset/positives/synth_output/1ef-4172-8af1-1967e83df334.wav
1,0,0.4982,experiments/hey_mycroft/dataset/positives/vc_output/b9f-4899-9967-d7ec6ca2efe8.wav
1,0,0.2742,experiments/hey_mycroft/dataset/positives/synth_output/0b5-4f82-bd79-8fcae06c91fe.wav
1,0,0.5003,experiments/hey_mycroft/dataset/positives/synth_output/1df-4942-990d-d43de121b50e.wav
1,0,0.6376,experiments/hey_mycroft/dataset/positives/synth_output/1ae-4349-8509-d7cb5df8b45e.wav
1,0,0.4787,experiments/hey_mycroft/dataset/positives/vc_output/f49-4148-93b2-7d24df5c95b4.wav
1,0,0.7177,experiments/hey_mycroft/dataset/positives/synth_output/105-4902-bfed-39015e704eed.wav
1,0,0.1529,experiments/hey_mycroft/dataset/positives/synth_output/395-4f96-927f-f161bdf4b902.wav
1,0,0.7278,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000018.wav
1,0,0.7365,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000031.wav
1,0,0.4932,experiments/hey_mycroft/dataset/positives/vc_output/d70-47f7-ab8d-a2e2263a3919.wav
1,0,0.1825,experiments/hey_mycroft/dataset/positives/vc_output/09e-49d7-b6d9-c57a19ad9414.wav
1,0,0.2711,experiments/hey_mycroft/dataset/positives/synth_output/2c6-4a7c-920a-3fa42f39736a.wav
1,0,0.6079,experiments/hey_mycroft/dataset/positives/synth_output/1ce-4d76-85c2-be658f0933a0.wav
1,0,0.6767,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000433.wav
1,0,0.6414,experiments/hey_mycroft/dataset/positives/synth_output/211-4dce-b4ef-2b8157c1b1df.wav
1,0,0.5698,/home/miro/Workspace/MachineLearningProjects/ww-trainer/experiments/hey_mycroft/dataset/positives/processed/000247.wav
