epoch,loss,accuracy,precision,recall,f1,auc
1,0.7367307891708395,0.8507462686567164,0.0,0.0,0.0,0.8195732838589981
2,0.4849602155041594,0.8611940298507462,0.5130890052356021,1.0,0.6782006920415224,0.9761845297559583
3,0.28907054268347565,0.9492537313432836,0.872093023255814,0.7653061224489796,0.8152173913043478,0.9818217496788926
4,0.19148488286363177,0.9611940298507463,0.8461538461538461,0.8979591836734694,0.8712871287128713,0.9838911088911089
5,0.17300599513453294,0.9731343283582089,0.8846153846153846,0.9387755102040817,0.9108910891089109,0.9949871557014414
6,0.1466301490071277,0.9746268656716418,0.9263157894736842,0.8979591836734694,0.9119170984455959,0.987708719851577
7,0.13107929903898996,0.9776119402985075,0.9191919191919192,0.9285714285714286,0.9238578680203046,0.9950585129156558
8,0.1243708978936828,0.9776119402985075,0.9278350515463918,0.9183673469387755,0.9230769230769231,0.9960396746111032
9,0.11125451460944123,0.9791044776119403,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.997092193520765
10,0.11613818704247919,0.9835820895522388,0.9484536082474226,0.9387755102040817,0.9435897435897436,0.9986442129299272
11,0.1045956477942669,0.982089552238806,0.9056603773584906,0.9795918367346939,0.9411764705882353,0.9985014985014985
12,0.09307671616715128,0.9865671641791045,0.989010989010989,0.9183673469387755,0.9523809523809523,0.9905630084201512
13,0.09503510925273656,0.9850746268656716,0.94,0.9591836734693877,0.9494949494949495,0.9991437134294278
14,0.08485394951800794,0.9850746268656716,0.9230769230769231,0.9795918367346939,0.9504950495049505,0.999482660196946
15,0.0832378244958818,0.9850746268656716,0.9680851063829787,0.9285714285714286,0.9479166666666666,0.9983231054659626
16,0.09676397595929462,0.9835820895522388,0.9393939393939394,0.9489795918367347,0.9441624365482234,0.998911802483231
17,0.08795435774273976,0.9835820895522388,0.9065420560747663,0.9897959183673469,0.9463414634146341,0.9991258741258741
18,0.09635045011939646,0.991044776119403,0.9693877551020408,0.9693877551020408,0.9693877551020408,0.999518338804053
19,0.08807569999637492,0.9895522388059701,0.9595959595959596,0.9693877551020408,0.9644670050761421,0.9994826601969459
20,0.08606018167441054,0.9835820895522388,0.9142857142857143,0.9795918367346939,0.9458128078817734,0.9990723562152134
21,0.08430648959026887,0.991044776119403,0.96,0.9795918367346939,0.9696969696969697,0.9995540174111602
22,0.08582416843995452,0.991044776119403,0.9693877551020408,0.9693877551020408,0.9693877551020408,0.999482660196946
23,0.09193252221448348,0.9895522388059701,0.9595959595959596,0.9693877551020408,0.9644670050761421,0.9993221064649636
24,0.09371543106430306,0.9925373134328358,0.979381443298969,0.9693877551020408,0.9743589743589743,0.9994113029827315
25,0.0833629239371533,0.9850746268656716,0.9150943396226415,0.9897959183673469,0.9509803921568627,0.9996610532324818
26,0.08625861323464697,0.991044776119403,0.9791666666666666,0.9591836734693877,0.9690721649484536,0.9995361781076068
27,0.08389739803879441,0.991044776119403,0.9509803921568627,0.9897959183673469,0.97,0.999518338804053
28,0.09701975480662567,0.9940298507462687,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9995718567147138
29,0.09224117267411203,0.991044776119403,0.9509803921568627,0.9897959183673469,0.97,0.9995896960182674
30,0.09779263232279607,0.9940298507462687,0.97,0.9897959183673469,0.9797979797979798,0.9996432139289282
1,1.3195174536448997,0.3164179104477612,0.17625899280575538,1.0,0.2996941896024465,0.4760596546310832
2,1.703922947138054,0.4,0.196,1.0,0.3277591973244147,0.8948194662480375
3,1.8667873806793596,0.9044776119402985,1.0,0.3469387755102041,0.5151515151515151,0.9860318253175395
4,1.9076345111690671,0.4164179104477612,0.20040899795501022,1.0,0.3339011925042589,0.9862458969601827
5,1.978952532495771,0.9014925373134328,0.9705882352941176,0.336734693877551,0.5,0.9895104895104895
6,2.028062569393831,0.9462686567164179,0.7540983606557377,0.9387755102040817,0.8363636363636363,0.9824282859997145
7,2.0630894993863453,0.8925373134328358,0.5802469135802469,0.9591836734693877,0.7230769230769231,0.9734194377051519
8,2.1189737638587474,0.9029850746268657,0.6012269938650306,1.0,0.7509578544061303,0.9894748109033823
9,2.18895544544343,0.9432835820895522,0.7777777777777778,0.8571428571428571,0.8155339805825242,0.9827137148565721
10,2.3373555342356362,0.9104477611940298,0.6233766233766234,0.9795918367346939,0.7619047619047619,0.9832845725702868
11,2.325808019670722,0.9194029850746268,0.75,0.673469387755102,0.7096774193548387,0.9626266590552305
12,2.3612064320436668,0.9328358208955224,0.6879432624113475,0.9897959183673469,0.8117154811715481,0.9892964178678465
13,2.3211410268061403,0.9522388059701492,0.7946428571428571,0.9081632653061225,0.8476190476190476,0.9885471671185958
14,2.337702773400207,0.9492537313432836,0.7580645161290323,0.9591836734693877,0.8468468468468469,0.9888682745825603
15,2.396991737989279,0.926865671641791,0.6929133858267716,0.8979591836734694,0.7822222222222223,0.9791280148423006
16,2.297625926751939,0.9417910447761194,0.8105263157894737,0.7857142857142857,0.7979274611398963,0.9812508919651777
17,2.302279764511546,0.9328358208955224,0.7623762376237624,0.7857142857142857,0.7738693467336684,0.9732410446696161
18,2.3933551031000473,0.9313432835820895,0.7452830188679245,0.8061224489795918,0.7745098039215687,0.9753996003996004
19,2.3213539203871854,0.9134328358208955,0.6666666666666666,0.8163265306122449,0.7339449541284404,0.9642321963750534
20,2.3518992004630803,0.9194029850746268,0.6896551724137931,0.8163265306122449,0.7476635514018691,0.9632688739831596
21,2.490023817729067,0.9194029850746268,0.72,0.7346938775510204,0.7272727272727273,0.9547952047952047
22,2.382500771719676,0.926865671641791,0.6991869918699187,0.8775510204081632,0.7782805429864253,0.9742935635792778
23,2.3351884561009926,0.9253731343283582,0.6935483870967742,0.8775510204081632,0.7747747747747747,0.9743470814899386
24,2.184232325882328,0.9223880597014925,0.7090909090909091,0.7959183673469388,0.75,0.9649279292136435
25,2.2751752312246123,0.9253731343283582,0.7142857142857143,0.8163265306122449,0.7619047619047619,0.9691736834593977
26,2.04900759053619,0.9223880597014925,0.7613636363636364,0.6836734693877551,0.7204301075268817,0.9581489938632797
27,2.13087188679239,0.9208955223880597,0.7272727272727273,0.7346938775510204,0.7309644670050761,0.9572391893820467
28,2.3306004228172723,0.9283582089552239,0.7272727272727273,0.8163265306122449,0.7692307692307693,0.9665869844441273
29,2.2403673698286433,0.917910447761194,0.6972477064220184,0.7755102040816326,0.7342995169082126,0.9646068217496788
30,2.2249993803081933,0.9253731343283582,0.7352941176470589,0.7653061224489796,0.75,0.9646781789638933
