epoch,loss,accuracy,precision,recall,f1,auc
1,0.5584407514898029,0.9860550458715597,0.9389312977099237,0.803921568627451,0.8661971830985915,0.9878835930432307
2,0.5148377868167141,0.9779816513761468,0.7409326424870466,0.934640522875817,0.8265895953757225,0.9903841266937051
3,0.49164733007340367,0.9860550458715597,0.9752066115702479,0.7712418300653595,0.8613138686131386,0.9874160135801341
4,0.47582777992442804,0.9878899082568807,0.875,0.9150326797385621,0.8945686900958466,0.9911007430447556
5,0.45981642806305073,0.9919266055045871,0.9645390070921985,0.8888888888888888,0.9251700680272109,0.9971945232214192
6,0.4549582613349425,0.9937614678899083,0.9197530864197531,0.9738562091503268,0.946031746031746,0.9987675215239025
7,0.4542651402152233,0.9955963302752293,0.9731543624161074,0.9477124183006536,0.9602649006622517,0.9984092133483772
8,0.4457010816911171,0.9959633027522936,1.0,0.9281045751633987,0.9627118644067797,0.9979645046198884
9,0.44820549402536297,0.996697247706422,0.9931506849315068,0.9477124183006536,0.9698996655518395,0.9990267231827931
10,0.40959813075149476,0.9915596330275229,1.0,0.8496732026143791,0.9187279151943463,0.9993977373219894
11,0.40696209786560733,0.996697247706422,0.98,0.9607843137254902,0.9702970297029703,0.9995629148497138
12,0.40331523030202554,0.9952293577981651,0.9666666666666667,0.9477124183006536,0.9570957095709571,0.9995629148497138
13,0.4052897600081045,0.9977981651376147,0.9867549668874173,0.9738562091503268,0.9802631578947368,0.9996925156791592
14,0.447701309248805,0.9977981651376147,0.9867549668874173,0.9738562091503268,0.9802631578947368,0.999725551184704
15,0.44982839297307164,0.9963302752293578,0.9612903225806452,0.9738562091503268,0.9675324675324676,0.9998322812795414
16,0.4406547610708278,0.996697247706422,0.9675324675324676,0.9738562091503268,0.9706840390879479,0.9997916221957938
17,0.4384376465819264,0.9977981651376147,0.9867549668874173,0.9738562091503268,0.9802631578947368,0.9998297400868073
18,0.39589401593535756,0.9970642201834863,0.9931972789115646,0.954248366013072,0.9733333333333334,0.9998780227487573
19,0.3887520494586543,0.9970642201834863,0.9738562091503268,0.9738562091503268,0.9738562091503268,0.9998703991705546
1,0.6355731876115122,0.9394495412844037,0.07142857142857142,0.006535947712418301,0.011976047904191617,0.9213272141412293
20,0.42327259745553275,0.9970642201834863,0.9738562091503268,0.9738562091503268,0.9738562091503268,0.9998475284359467
2,0.6145005733297583,0.8190825688073394,0.2335423197492163,0.9738562091503268,0.37673830594184576,0.9658285813029204
3,0.6108123709048544,0.9431192660550459,0.4955357142857143,0.7254901960784313,0.5888594164456233,0.9563524735970075
4,0.6256212076092509,0.864954128440367,0.28628230616302186,0.9411764705882353,0.43902439024390244,0.9614818711310342
5,0.6296601707756284,0.9464220183486238,0.5164319248826291,0.7189542483660131,0.6010928961748634,0.95716057288649
6,0.6335282888007068,0.9622018348623853,0.7272727272727273,0.5228758169934641,0.6083650190114068,0.9721637747893351
7,0.6127154344320297,0.9335779816513762,0.4520547945205479,0.8627450980392157,0.5932584269662922,0.9683901035790159
8,0.6262410329502137,0.9622018348623853,0.6470588235294118,0.7189542483660131,0.6811145510835913,0.9719833501052055
9,0.6294530477311652,0.96,0.6182795698924731,0.7516339869281046,0.6784660766961652,0.9735538072149544
10,0.6325398579306667,0.953394495412844,0.5560344827586207,0.8431372549019608,0.6701298701298701,0.9787835818619827
11,0.6424035265002139,0.9577981651376147,0.5879629629629629,0.8300653594771242,0.6883468834688347,0.9772385366795759
12,0.6372277421610696,0.9611009174311926,0.6496815286624203,0.6666666666666666,0.6580645161290323,0.9749997458807266
13,0.643787818038883,0.9137614678899083,0.3861111111111111,0.9084967320261438,0.5419103313840156,0.9655414265239534
14,0.6434727675066545,0.9603669724770643,0.6490066225165563,0.6405228758169934,0.6447368421052632,0.9718080078065441
15,0.6501943890718703,0.9423853211009174,0.49236641221374045,0.8431372549019608,0.6216867469879518,0.9715437237621849
16,0.649474451833583,0.9541284403669725,0.5721649484536082,0.7254901960784313,0.6397694524495677,0.9719020319377103
17,0.6678349760600498,0.9405504587155963,0.4810126582278481,0.7450980392156863,0.5846153846153846,0.9650662234826539
18,0.6542773735192087,0.9607339449541284,0.6619718309859155,0.6143790849673203,0.6372881355932203,0.9714369936673478
19,0.656040791202994,0.9588990825688073,0.6273291925465838,0.6601307189542484,0.643312101910828,0.9696327468260503
20,0.6698668451020212,0.9636697247706422,0.7109375,0.5947712418300654,0.6476868327402135,0.9704713404283435
