epoch,loss,accuracy,precision,recall,f1,auc
1,1.1388915530323276,0.9438532110091743,0.0,0.0,0.0,0.8840707874648045
2,1.0863420735170812,0.8601834862385321,0.2654320987654321,0.8431372549019608,0.40375586854460094,0.9145727238536678
3,1.0981809053479172,0.9368807339449541,0.46122448979591835,0.738562091503268,0.5678391959798995,0.9245392817572855
4,1.024048985718791,0.8664220183486239,0.28857715430861725,0.9411764705882353,0.44171779141104295,0.9661894306711799
5,0.830329125890365,0.9889908256880734,0.9624060150375939,0.8366013071895425,0.8951048951048951,0.9898098171357709
6,0.9084044307015324,0.9886238532110092,0.9121621621621622,0.8823529411764706,0.8970099667774086,0.9832891165797579
7,0.9264098188634646,0.9878899082568807,0.96875,0.8104575163398693,0.8825622775800712,0.9917411236137794
8,0.9582147815743008,0.9875229357798165,0.8520710059171598,0.9411764705882353,0.8944099378881988,0.9916953821445633
9,0.9394620614587714,0.9871559633027523,0.8314606741573034,0.9673202614379085,0.8942598187311178,0.9936825948627247
10,0.9694785554619396,0.9871559633027523,0.9758064516129032,0.7908496732026143,0.8736462093862816,0.991634393518942
11,0.9895836620867907,0.9944954128440368,0.9539473684210527,0.9477124183006536,0.9508196721311475,0.9944601998393966
12,1.032561642000045,0.9853211009174312,0.8054054054054054,0.9738562091503268,0.8816568047337278,0.9949557324225698
13,0.9813727683773855,0.9944954128440368,0.9423076923076923,0.9607843137254902,0.9514563106796117,0.9958019496030658
14,1.003810165115656,0.9930275229357798,0.9785714285714285,0.8954248366013072,0.9351535836177475,0.9955834070279226
15,0.9527243791768948,0.9875229357798165,0.8361581920903954,0.9673202614379085,0.896969696969697,0.9953801116091848
16,0.9846692102796891,0.9875229357798165,0.8361581920903954,0.9673202614379085,0.896969696969697,0.9956774311590888
17,0.9717968356692128,0.9930275229357798,0.9785714285714285,0.8954248366013072,0.9351535836177475,0.9960916455747669
18,0.8399066831600868,0.9937614678899083,0.925,0.9673202614379085,0.9456869009584664,0.9962542819097571
19,0.7491956158117814,0.9944954128440368,0.9423076923076923,0.9607843137254902,0.9514563106796117,0.9961399282367172
20,0.6359630446307935,0.9948623853211009,0.954248366013072,0.954248366013072,0.954248366013072,0.9961043515384381
