epoch,loss,accuracy,precision,recall,f1,auc
1,0.5679315379738102,0.9108256880733945,0.3584905660377358,0.7450980392156863,0.4840764331210191,0.9329150530092806
2,0.5551781192902596,0.9177981651376147,0.40431266846361186,0.9803921568627451,0.5725190839694656,0.9829740086807143
3,0.540069614784627,0.9655045871559633,0.7706422018348624,0.5490196078431373,0.6412213740458015,0.9833856819036584
4,0.5398695018506587,0.978348623853211,0.8455882352941176,0.7516339869281046,0.7958477508650519,0.9870526230191402
5,0.5270377783075212,0.9831192660550458,0.7743589743589744,0.9869281045751634,0.867816091954023,0.9980839406783968
6,0.5276389890085391,0.9864220183486239,0.8918918918918919,0.8627450980392157,0.8770764119601329,0.9943687169009646
7,0.5134448363844838,0.9856880733944954,0.875,0.869281045751634,0.8721311475409836,0.9937054655973327
8,0.5238590178164568,0.9838532110091743,0.8609271523178808,0.8496732026143791,0.8552631578947368,0.9951691926122446
9,0.5266686856189621,0.9886238532110092,0.9178082191780822,0.8758169934640523,0.8963210702341137,0.9971945232214192
10,0.528860815888957,0.9761467889908257,0.7135922330097088,0.9607843137254902,0.8189415041782729,0.9965363543032557
11,0.5424271806123409,0.9882568807339449,0.9618320610687023,0.8235294117647058,0.8873239436619719,0.9974867603858546
12,0.5459731678630031,0.9900917431192661,0.9038461538461539,0.9215686274509803,0.912621359223301,0.9985718496833673
13,0.5409642711281777,0.9845871559633027,0.7936507936507936,0.9803921568627451,0.8771929824561403,0.9986862033564073
14,0.5282509683778411,0.9911926605504587,0.9387755102040817,0.9019607843137255,0.92,0.9986506266581283
15,0.5339260223793657,0.9937614678899083,0.9358974358974359,0.954248366013072,0.9449838187702265,0.99869382693461
16,0.5226566539360926,0.9944954128440368,0.96,0.9411764705882353,0.9504950495049505,0.9993392898891024
17,0.5157333035938075,0.9845871559633027,0.7905759162303665,0.9869281045751634,0.877906976744186,0.9988564632696002
18,0.504704530040423,0.9937614678899083,0.9415584415584416,0.9477124183006536,0.9446254071661238,0.9987929334512446
19,0.4988703035882541,0.9926605504587156,0.9079754601226994,0.9673202614379085,0.9367088607594937,0.9988666280405372
20,0.4818286719145598,0.9930275229357798,0.9135802469135802,0.9673202614379085,0.9396825396825397,0.9989377814370952
1,0.5679315379738102,0.9108256880733945,0.3584905660377358,0.7450980392156863,0.4840764331210191,0.9329150530092806
2,0.5551781192902596,0.9177981651376147,0.40431266846361186,0.9803921568627451,0.5725190839694656,0.9829740086807143
3,0.540069614784627,0.9655045871559633,0.7706422018348624,0.5490196078431373,0.6412213740458015,0.9833856819036584
4,0.5398695018506587,0.978348623853211,0.8455882352941176,0.7516339869281046,0.7958477508650519,0.9870526230191402
5,0.5270377783075212,0.9831192660550458,0.7743589743589744,0.9869281045751634,0.867816091954023,0.9980839406783968
6,0.5276389890085391,0.9864220183486239,0.8918918918918919,0.8627450980392157,0.8770764119601329,0.9943687169009646
7,0.5134448363844838,0.9856880733944954,0.875,0.869281045751634,0.8721311475409836,0.9937054655973327
8,0.5238590178164568,0.9838532110091743,0.8609271523178808,0.8496732026143791,0.8552631578947368,0.9951691926122446
9,0.5266686856189621,0.9886238532110092,0.9178082191780822,0.8758169934640523,0.8963210702341137,0.9971945232214192
10,0.528860815888957,0.9761467889908257,0.7135922330097088,0.9607843137254902,0.8189415041782729,0.9965363543032557
11,0.5424271806123409,0.9882568807339449,0.9618320610687023,0.8235294117647058,0.8873239436619719,0.9974867603858546
12,0.5459731678630031,0.9900917431192661,0.9038461538461539,0.9215686274509803,0.912621359223301,0.9985718496833673
13,0.5409642711281777,0.9845871559633027,0.7936507936507936,0.9803921568627451,0.8771929824561403,0.9986862033564073
14,0.5282509683778411,0.9911926605504587,0.9387755102040817,0.9019607843137255,0.92,0.9986506266581283
15,0.5339260223793657,0.9937614678899083,0.9358974358974359,0.954248366013072,0.9449838187702265,0.99869382693461
16,0.5226566539360926,0.9944954128440368,0.96,0.9411764705882353,0.9504950495049505,0.9993392898891024
17,0.5157333035938075,0.9845871559633027,0.7905759162303665,0.9869281045751634,0.877906976744186,0.9988564632696002
18,0.504704530040423,0.9937614678899083,0.9415584415584416,0.9477124183006536,0.9446254071661238,0.9987929334512446
19,0.4988703035882541,0.9926605504587156,0.9079754601226994,0.9673202614379085,0.9367088607594937,0.9988666280405372
20,0.4818286719145598,0.9930275229357798,0.9135802469135802,0.9673202614379085,0.9396825396825397,0.9989377814370952
